34594,3092D,100,2024-11-15,2025-04-29,P,Z030,""
34595,3271C,200,2024-09-09,2025-01-10,P,Z135,""
34596,9116D,150,2023-12-20,2025-08-19,P,Z088,""
34597,6569D,50,2024-03-12,2025-06-24,P,A002,""
34598,09701,450,2024-01-05,2025-04-20,P,Z175,""
34599,5407D,300,2024-01-16,2025-06-16,P,Z156,""
34600,85163,250,2024-11-20,2025-06-29,P,Z100,""
34601,50089,200,2024-02-26,2025-09-24,P,Z043,""
34602,32625,250,2024-09-10,2025-10-13,P,Z132,""
34603,3650D,300,2024-07-06,2025-03-24,P,Z018,""
34604,37983,50,2024-02-20,2025-03-12,P,Z069,""
34605,9729A,400,2024-06-09,2025-05-14,P,Z148,""
34606,28560,450,2024-10-02,2025-04-23,P,Z088,""
34607,36386,500,2024-06-14,2025-04-28,P,Z056,""
34608,21692,300,2024-04-02,2025-10-30,P,Z091,""
34609,9766C,150,2024-02-17,2025-02-17,P,Z079,""
34610,1980E,400,2024-03-14,2025-05-12,P,Z036,""
34611,37770,450,2024-08-07,2025-07-25,P,Z047,""
34612,3223D,500,2024-07-12,2025-02-18,P,Z048,""
34613,8429D,500,2024-02-20,2025-02-22,P,Z055,""
34614,27375,350,2024-01-11,2025-08-29,P,Z016,""
34615,93525,100,2024-03-11,2025-05-26,P,Z043,""
34616,7223B,200,2024-05-30,2025-01-25,P,Z144,""
34617,08684,100,2024-03-22,2025-05-24,P,Z071,""
34618,86047,300,2024-08-02,2025-01-20,P,Z159,""
34619,64518,250,2024-03-12,2025-08-31,P,Z152,""
34620,3487B,100,2024-08-04,2025-09-18,P,Z034,""
34621,1232D,50,2024-07-08,2025-12-02,P,Z086,""
34622,91371,100,2024-04-11,2025-01-23,P,Z013,""
34623,2163E,250,2024-06-04,2025-09-03,P,Z150,""
34624,22868,150,2024-11-16,2025-05-27,P,Z042,""
34625,02987,100,2024-05-04,2025-06-15,P,Z099,""
34626,0189D,250,2024-03-07,2025-07-19,P,Z061,""
34627,46037,50,2024-05-28,2025-02-06,P,Z005,""
34628,77448,250,2024-02-03,2025-06-05,P,Z064,""
34629,21527,350,2024-06-02,2025-02-04,P,Z078,""
34630,18875,450,2024-11-22,2025-01-04,P,Z029,""
34631,1560A,200,2024-03-06,2025-11-30,P,Z042,""
34632,8783C,200,2024-09-02,2025-03-16,P,Z146,""
34633,46958,200,2024-02-17,2025-09-23,P,Z030,""
34634,21258,150,2024-10-04,2025-10-17,P,Z066,""
34635,4355C,300,2024-02-17,2025-08-12,P,Z032,""
34636,00991,100,2024-01-12,2025-05-22,P,Z065,""
34637,60773,400,2024-06-20,2025-05-13,P,Z089,""
34638,6352A,500,2024-01-10,2025-02-21,P,Z033,""
34639,3050D,350,2024-07-21,2025-12-04,P,Z119,""
34640,41077,100,2024-03-21,2025-09-25,P,Z020,""
34641,5054A,150,2024-06-10,2025-11-21,P,Z073,""
34642,8440C,400,2023-12-30,2025-11-02,P,Z141,""
34643,0787D,50,2024-05-06,2025-02-23,P,Z041,""
34644,12369,350,2024-11-28,2025-01-12,P,Z011,""
34645,7064B,50,2024-01-29,2025-02-17,P,Z080,""
34646,12119,200,2024-12-04,2025-06-16,P,Z157,""
34647,8604B,500,2024-05-03,2025-07-06,P,Z004,""
34648,6912B,100,2023-12-21,2025-10-15,P,Z138,""
34649,1072A,300,2024-05-02,2025-09-13,P,Z164,""
34650,35979,300,2024-08-18,2025-08-15,P,Z094,""
34651,8854C,450,2024-08-03,2025-08-30,P,Z118,""
34652,02383,300,2024-02-08,2025-09-12,P,Z140,""
34653,6109D,150,2024-01-21,2025-08-25,P,Z157,""
34654,14909,50,2024-02-20,2025-03-02,P,Z044,""
34655,7459B,50,2024-11-14,2025-09-26,P,Z169,""
34656,39700,200,2024-11-22,2025-08-31,P,Z096,""
34657,0835E,250,2024-06-28,2025-08-01,P,Z146,""
34658,40195,50,2024-08-23,2025-01-07,P,Z100,""
34659,5497B,300,2023-12-08,2025-07-04,P,Z039,""
34660,46046,150,2024-01-13,2025-09-14,P,A002,""
34661,5950C,100,2024-04-21,2025-03-03,P,Z058,""
34662,46607,350,2024-11-02,2025-08-22,P,Z117,""
34663,1271E,150,2023-12-18,2025-05-10,P,Z086,""
34664,9662D,350,2024-06-25,2025-03-20,P,Z038,""
34665,8790A,300,2024-03-11,2025-02-06,P,Z111,""
34666,1999A,100,2023-12-29,2025-08-03,P,Z048,""
34667,2966B,200,2024-03-14,2025-05-10,P,Z170,""
34668,06761,500,2024-01-29,2025-04-11,P,Z003,""
34669,2443A,300,2024-06-20,2025-01-13,P,Z036,""
34670,2554D,50,2024-02-13,2025-04-05,P,Z004,""
34671,1562E,200,2024-07-11,2025-06-30,P,Z118,""
34672,42373,350,2024-07-17,2025-01-21,P,Z036,""
34673,0439C,400,2024-05-22,2025-08-26,P,Z053,""
34674,7402B,150,2023-12-07,2025-06-03,P,Z121,""
34675,5290D,500,2024-04-24,2025-04-01,P,Z113,""
34676,6471D,300,2024-11-10,2025-08-25,P,Z178,""
34677,0844D,400,2024-03-24,2025-07-01,P,Z055,""
34678,9302C,150,2024-07-14,2025-09-29,P,Z087,""
34679,79373,400,2024-10-19,2025-08-24,P,Z067,""
34680,8497D,500,2024-06-01,2025-10-11,P,Z175,""
34681,76359,50,2024-01-27,2025-02-25,P,Z080,""
34682,4649C,100,2024-09-03,2025-09-18,P,Z061,""
34683,3689C,150,2024-10-25,2025-11-22,P,Z170,""
34684,8887B,250,2024-08-23,2025-09-17,P,Z039,""
34685,4289A,400,2024-07-19,2025-05-19,P,Z074,""
36064,5834D,250,2024-03-30,2025-09-04,P,Z038,""
36065,6256C,300,2024-02-06,2025-05-02,P,Z094,""
36066,1041E,400,2024-06-10,2025-11-06,P,Z012,""
36067,50823,200,2024-05-26,2025-08-27,P,Z012,""
36068,1962A,250,2024-01-21,2025-10-18,P,Z070,""
36069,4557D,200,2024-01-14,2025-03-06,P,Z025,""
36070,34533,200,2024-02-29,2025-10-14,P,Z010,""
36071,1766C,150,2024-05-04,2025-09-16,P,Z005,""
36072,8772C,450,2024-08-01,2025-10-31,P,Z084,""
36073,04620,450,2024-01-20,2025-07-22,P,Z109,""
36074,45091,200,2024-09-23,2025-06-27,P,Z062,""
36075,06948,200,2024-07-26,2025-04-15,P,Z023,""
36076,5487C,500,2024-05-20,2025-05-09,P,Z171,""
36077,6575B,100,2023-12-15,2025-07-28,P,Z107,""
36078,4082C,50,2024-09-10,2025-03-03,P,Z069,""
36079,0499C,300,2024-10-25,2025-06-02,P,Z175,""
36080,5547D,250,2023-12-11,2025-07-16,P,Z147,""
36081,83900,100,2024-11-06,2025-11-27,P,Z063,""
36082,7464D,100,2024-05-11,2025-06-13,P,Z143,""
36083,4642B,200,2024-01-29,2025-03-25,P,Z145,""
36084,6380A,50,2023-12-20,2025-04-12,P,Z143,""
36085,30810,350,2024-05-28,2025-03-08,P,Z046,""
36086,7919D,150,2024-05-19,2025-01-16,P,Z075,""
36087,5285D,450,2024-07-01,2025-07-20,P,Z167,""
36088,4762C,500,2024-06-21,2025-07-08,P,Z032,""
36089,5544B,200,2024-09-23,2025-02-04,P,Z058,""
36090,0695B,500,2024-01-24,2025-08-25,P,Z063,""
36091,34294,250,2024-08-21,2025-10-28,P,Z157,""
36092,6966B,450,2024-01-23,2025-03-29,P,Z005,""
36093,11331,450,2024-07-16,2025-09-11,P,Z098,""
36094,89391,250,2024-02-09,2025-04-22,P,Z171,""
36095,95600,450,2024-03-08,2025-08-01,P,Z080,""
36096,9838B,300,2024-11-20,2025-06-29,P,Z135,""
36097,99501,150,2024-11-30,2025-03-12,P,Z002,""
36098,4070C,300,2024-05-07,2025-04-10,P,Z091,""
36099,2101E,500,2024-06-22,2025-09-02,P,Z081,""
36100,38029,350,2024-06-10,2025-03-15,P,Z113,""
36101,88734,200,2024-09-11,2025-10-09,P,Z026,""
36102,4676A,400,2024-07-15,2025-08-01,P,Z109,""
36103,9040B,300,2024-09-10,2025-01-21,P,Z061,""
36104,52206,400,2024-11-09,2025-08-30,P,Z023,""
36105,82297,300,2024-04-10,2025-09-22,P,Z053,""
36106,9341C,50,2024-12-03,2025-09-02,P,Z110,""
36107,7379D,50,2024-01-21,2025-04-13,P,Z046,""
36108,7864C,300,2024-07-17,2025-04-01,P,Z139,""
36109,4258C,200,2024-04-30,2025-06-02,P,Z025,""
36110,21692,150,2024-01-01,2025-05-19,P,Z070,""
36111,03532,150,2024-09-25,2025-03-26,P,Z029,""
36112,3415C,450,2024-07-26,2025-06-25,P,Z020,""
36113,92006,400,2024-04-19,2025-07-26,P,Z134,""
36114,53246,400,2024-12-05,2025-05-02,P,Z055,""
36115,3586C,100,2024-04-04,2025-08-08,P,Z081,""
36116,45578,200,2023-12-10,2025-05-03,P,Z148,""
36117,0803E,150,2024-05-06,2025-01-12,P,Z100,""
36118,5985B,400,2024-11-27,2025-07-23,P,Z128,""
36119,3451D,200,2024-05-22,2025-10-11,P,Z086,""
36120,7615D,500,2024-05-06,2025-09-02,P,Z105,""
36121,5793D,300,2024-10-22,2025-07-18,P,Z029,""
36122,51864,500,2024-09-30,2025-10-31,P,Z177,""
36123,43353,50,2024-01-12,2025-03-16,P,Z101,""
36124,0993D,300,2024-09-19,2025-04-04,P,Z072,""
36125,6843B,400,2024-12-03,2025-03-15,P,Z053,""
36126,33582,50,2024-10-27,2025-08-17,P,Z040,""
36127,5705D,500,2024-11-28,2025-05-17,P,Z027,""
36128,8653D,250,2024-03-30,2025-11-20,P,Z056,""
36129,80277,200,2024-05-13,2025-01-08,P,Z052,""
36130,66184,200,2024-08-30,2025-07-02,P,Z096,""
36131,7708C,250,2024-07-15,2025-05-05,P,Z160,""
36132,0190B,200,2024-09-05,2025-11-29,P,Z025,""
36133,8021D,250,2023-12-27,2025-10-27,P,Z102,""
36134,8519D,200,2024-03-21,2025-04-28,P,Z166,""
36135,7552C,300,2024-01-27,2025-01-13,P,Z078,""
36136,7499B,500,2024-08-21,2025-04-23,P,Z096,""
36137,12220,350,2024-07-27,2025-01-19,P,Z007,""
36138,1542E,250,2023-12-06,2025-01-07,P,A001,""
36139,9366C,100,2024-07-28,2025-02-13,P,Z132,""
36140,30614,250,2024-05-27,2025-04-05,P,Z140,""
36141,3622A,50,2024-01-18,2025-10-21,P,Z016,""
36142,1453D,350,2024-10-01,2025-04-07,P,Z071,""
36143,5362D,400,2024-10-20,2025-10-13,P,Z112,""
36144,0399E,300,2024-01-20,2025-10-30,P,Z138,""
36145,1098C,450,2024-07-03,2025-07-20,P,Z116,""
36146,0811C,350,2024-02-08,2025-03-17,P,Z005,""
36147,2429A,500,2024-10-27,2025-04-04,P,Z080,""
36148,7418C,150,2024-01-28,2025-11-07,P,Z128,""
36149,78013,350,2024-10-08,2025-02-03,P,Z166,""
36150,0647D,450,2024-09-06,2025-03-22,P,Z161,""
36151,4691A,150,2024-10-23,2025-03-15,P,Z124,""
36152,9087B,350,2024-08-31,2025-08-30,P,Z022,""
36153,45265,100,2024-07-24,2025-05-11,P,Z160,""
36154,20891,450,2024-09-09,2025-09-15,P,Z096,""
36155,5436B,200,2024-04-25,2025-01-22,P,A002,""
36156,8720A,200,2024-05-18,2025-03-20,P,Z061,""
36157,34891,500,2024-03-04,2025-07-12,P,Z105,""
36158,43600,150,2023-12-29,2025-02-20,P,Z176,""
36159,92661,200,2024-11-15,2025-02-09,P,Z164,""
36160,81548,300,2024-03-25,2025-09-27,P,Z080,""
36161,3675C,400,2024-08-30,2025-01-19,P,Z139,""
36162,1220B,250,2024-10-04,2025-06-30,P,Z065,""
31538,1622E,450,2024-01-24,2025-05-30,P,Z114,""
31539,8767B,450,2024-01-29,2025-08-26,P,Z086,""
31540,45769,250,2024-05-25,2025-09-08,P,Z126,""
31541,89367,250,2024-08-22,2025-06-28,P,Z113,""
31542,77678,400,2024-02-19,2025-06-21,P,Z057,""
31543,6282C,100,2023-12-31,2025-05-06,P,Z053,""
31544,4990C,450,2024-03-25,2025-07-20,P,Z124,""
31545,3137D,100,2024-09-07,2025-08-26,P,Z014,""
31546,08981,100,2024-03-02,2025-11-13,P,Z150,""
31547,0453E,450,2024-05-12,2025-07-28,P,Z119,""
31548,45767,200,2024-07-05,2025-08-22,P,Z100,""
31549,6163D,400,2024-08-17,2025-09-28,P,Z028,""
31550,92209,300,2024-10-29,2025-02-15,P,Z002,""
31551,31127,500,2024-02-26,2025-05-03,P,Z177,""
31552,50014,300,2024-08-25,2025-01-16,P,Z158,""
31553,84946,350,2024-10-28,2025-04-04,P,Z143,""
31554,19284,100,2024-03-15,2025-01-14,P,Z111,""
31555,0865D,150,2024-01-27,2025-04-04,P,Z046,""
31556,1795E,500,2024-09-10,2025-10-21,P,Z049,""
31557,03136,150,2024-03-30,2025-08-12,P,Z120,""
31558,83262,450,2024-03-08,2025-08-30,P,Z130,""
31559,0845B,300,2024-05-31,2025-11-16,P,Z107,""
31560,37947,250,2024-04-22,2025-08-06,P,A001,""
31561,32598,200,2024-04-16,2025-05-26,P,Z061,""
31562,31254,350,2024-01-29,2025-07-27,P,Z128,""
31563,7860B,150,2024-05-23,2025-04-26,P,Z126,""
31564,3694A,450,2024-10-23,2025-02-11,P,Z141,""
31565,86428,50,2024-03-07,2025-09-06,P,Z151,""
31566,12094,150,2024-11-19,2025-09-15,P,Z019,""
31567,5284D,50,2024-04-05,2025-08-22,P,Z053,""
31568,3625C,300,2024-08-13,2025-07-14,P,Z055,""
31569,5937C,350,2024-07-24,2025-05-15,P,Z042,""
31570,06611,500,2023-12-26,2025-05-08,P,Z102,""
31571,8175A,300,2024-08-26,2025-02-16,P,Z125,""
31572,8136B,100,2024-09-14,2025-03-06,P,Z104,""
31573,2556D,50,2024-08-06,2025-11-03,P,Z138,""
31574,11608,450,2024-03-06,2025-02-27,P,Z057,""
31575,4332D,450,2024-08-06,2025-09-10,P,Z015,""
31576,4516A,150,2024-02-28,2025-02-01,P,Z063,""
31577,04660,250,2024-02-01,2025-04-16,P,Z059,""
31578,97730,500,2024-02-15,2025-01-07,P,Z061,""
31579,42006,50,2024-09-21,2025-10-15,P,Z033,""
31580,8862D,450,2024-01-10,2025-09-17,P,Z117,""
31581,1264E,500,2024-01-25,2025-03-30,P,Z108,""
31582,4970C,400,2024-07-21,2025-02-06,P,Z146,""
31583,41223,250,2024-03-30,2025-04-29,P,Z001,""
31584,4605D,300,2024-07-07,2025-10-17,P,Z127,""
31585,3791C,500,2024-10-10,2025-09-15,P,Z171,""
31586,13401,500,2024-01-30,2025-03-12,P,Z161,""
31587,6627D,500,2024-03-07,2025-08-24,P,Z164,""
31588,62278,50,2024-05-31,2025-01-06,P,Z054,""
31589,76410,150,2024-05-29,2025-09-14,P,Z097,""
31590,3221D,500,2024-01-17,2025-06-24,P,Z155,""
31591,77258,450,2024-06-11,2025-05-17,P,Z067,""
31592,5228C,350,2024-08-10,2025-05-09,P,Z047,""
31593,04684,450,2024-05-27,2025-02-20,P,Z017,""
31594,8699C,500,2024-06-24,2025-02-25,P,Z074,""
31595,4618B,450,2024-04-10,2025-08-20,P,Z132,""
31596,8205C,450,2024-01-09,2025-06-23,P,Z133,""
31597,8757B,350,2024-04-01,2025-05-19,P,Z131,""
31598,7167D,400,2024-08-20,2025-03-27,P,Z144,""
31599,35250,50,2024-04-08,2025-02-28,P,Z016,""
31600,4475D,50,2024-07-29,2025-10-04,P,Z117,""
31601,8525B,500,2024-08-19,2025-06-21,P,Z166,""
31602,06803,200,2024-06-16,2025-06-25,P,Z173,""
31603,8937C,350,2024-07-13,2025-02-01,P,Z155,""
31604,79370,50,2023-12-10,2025-07-25,P,Z143,""
31605,51181,350,2024-10-02,2025-05-03,P,Z152,""
31606,1064A,100,2024-06-30,2025-10-12,P,Z029,""
31607,89458,100,2024-06-12,2025-09-04,P,Z048,""
31608,37277,500,2024-06-18,2025-09-25,P,Z069,""
31609,5443D,350,2024-06-03,2025-04-16,P,Z058,""
31610,2464B,250,2024-05-24,2025-11-06,P,Z114,""
31611,4092C,300,2024-04-23,2025-06-26,P,Z144,""
31612,7915C,200,2024-04-20,2025-05-08,P,Z116,""
31613,7069D,350,2024-06-06,2025-04-08,P,Z070,""
31614,37078,150,2024-05-25,2025-10-27,P,Z111,""
31615,3291C,300,2024-02-11,2025-04-12,P,Z099,""
31616,6380D,250,2024-11-11,2025-09-15,P,Z132,""
31617,32366,150,2024-06-11,2025-06-08,P,Z165,""
31618,23888,500,2024-08-19,2025-04-29,P,Z106,""
31619,0247B,500,2024-08-23,2025-04-18,P,Z149,""
31620,41858,400,2024-11-16,2025-07-16,P,Z118,""
31621,1836A,350,2024-10-29,2025-03-13,P,Z019,""
31622,5047B,500,2024-08-24,2025-04-19,P,Z088,""
31623,39616,500,2024-04-12,2025-08-29,P,Z161,""
31624,8448A,300,2024-06-24,2025-08-01,P,Z045,""
31625,1448C,500,2023-12-07,2025-07-06,P,Z147,""
31626,33606,150,2024-06-06,2025-03-02,P,Z039,""
31627,06611,350,2024-05-26,2025-10-13,P,Z094,""
31628,7424C,450,2024-08-08,2025-10-04,P,Z124,""
31629,55560,50,2024-11-06,2025-09-21,P,Z125,""
31630,2523A,500,2024-07-08,2025-01-17,P,Z031,""
31631,2584D,400,2024-03-22,2025-04-19,P,Z039,""
31632,9872D,400,2024-11-05,2025-09-26,P,Z045,""
31633,76931,400,2024-03-31,2025-11-07,P,Z175,""
31634,8520A,300,2024-08-08,2025-01-30,P,Z036,""
31635,57522,350,2024-01-26,2025-06-12,P,Z111,""
33112,77359,100,2024-03-27,2025-01-16,P,Z137,""
33113,6564D,200,2024-08-12,2025-07-06,P,Z067,""
33114,4302C,450,2024-03-08,2025-05-08,P,Z159,""
33115,5955C,150,2024-08-22,2025-10-12,P,Z147,""
33116,6238D,50,2024-02-19,2025-01-10,P,Z174,""
33117,18638,100,2024-10-08,2025-09-06,P,Z168,""
33118,0645D,400,2024-05-08,2025-04-12,P,Z016,""
33119,4667A,400,2024-02-02,2025-10-03,P,Z143,""
33120,93287,200,2024-07-19,2025-05-24,P,Z108,""
33121,0844E,300,2024-08-24,2025-04-07,P,Z022,""
33122,09295,50,2024-05-18,2025-05-14,P,Z137,""
33123,3528D,150,2024-04-24,2025-08-28,P,Z162,""
33124,8717D,150,2024-08-23,2025-11-10,P,Z087,""
33125,6800C,450,2024-03-13,2025-03-31,P,Z114,""
33126,42185,500,2024-03-03,2025-06-26,P,Z029,""
33127,0225D,500,2024-07-20,2025-07-06,P,Z147,""
33128,30472,300,2024-05-29,2025-09-24,P,Z013,""
33129,4593B,400,2023-12-12,2025-09-02,P,Z103,""
33130,81077,400,2024-09-02,2025-10-27,P,Z038,""
33131,3818C,300,2024-10-25,2025-07-30,P,Z074,""
33132,9166C,100,2024-02-26,2025-06-15,P,Z102,""
33133,0551D,300,2024-11-07,2025-08-09,P,Z108,""
33134,92871,500,2024-06-01,2025-09-21,P,Z140,""
33135,5857D,250,2024-05-24,2025-01-31,P,Z133,""
33136,05622,150,2024-07-13,2025-04-08,P,Z017,""
33137,4848D,300,2024-10-12,2025-01-23,P,Z073,""
33138,2681B,200,2024-07-22,2025-07-21,P,A001,""
33139,9642C,350,2024-01-27,2025-10-23,P,Z055,""
33140,96214,500,2024-07-19,2025-10-13,P,Z135,""
33141,1723E,50,2024-09-05,2025-05-04,P,Z055,""
33142,0658D,250,2024-05-12,2025-08-26,P,Z078,""
33143,2441B,450,2024-05-01,2025-01-19,P,Z116,""
33144,0423B,450,2024-03-05,2025-02-07,P,Z004,""
33145,6537B,500,2024-04-26,2025-07-24,P,Z120,""
33146,45339,100,2024-10-17,2025-07-07,P,Z111,""
33147,1857D,200,2024-10-18,2025-01-07,P,Z171,""
33148,9622C,200,2024-02-13,2025-05-31,P,Z094,""
33149,37269,200,2024-02-25,2025-11-24,P,Z120,""
33150,9116D,100,2024-06-18,2025-10-28,P,Z021,""
33151,7506B,100,2024-08-27,2025-11-08,P,Z173,""
33152,40719,500,2024-07-08,2025-03-24,P,Z039,""
33153,5038C,50,2024-03-23,2025-11-02,P,Z176,""
33154,89756,350,2024-09-14,2025-07-15,P,Z135,""
33155,40045,500,2024-05-01,2025-03-16,P,Z144,""
33156,8183A,200,2024-11-03,2025-08-03,P,Z077,""
33157,75648,50,2024-07-08,2025-04-30,P,Z117,""
33158,0695C,450,2024-10-23,2025-02-07,P,Z047,""
33159,9631D,450,2024-06-03,2025-07-06,P,Z002,""
33160,52073,300,2024-02-17,2025-02-06,P,Z067,""
33161,4754D,450,2024-01-23,2025-02-25,P,Z008,""
33162,06265,50,2024-07-26,2025-11-10,P,A002,""
33163,12383,450,2024-04-24,2025-01-22,P,Z072,""
33164,1962C,450,2024-10-11,2025-07-29,P,Z018,""
33165,3470B,100,2024-08-27,2025-11-06,P,Z062,""
33166,4962A,300,2024-06-22,2025-11-23,P,Z040,""
33167,5251C,150,2024-05-31,2025-02-08,P,Z127,""
33168,40846,200,2024-05-06,2025-02-04,P,Z138,""
33169,89106,100,2024-03-30,2025-11-23,P,Z154,""
33170,1872C,50,2024-06-19,2025-03-03,P,Z038,""
33171,7116B,100,2024-09-26,2025-05-14,P,Z129,""
33172,93580,150,2024-08-04,2025-03-13,P,Z055,""
33173,75679,450,2024-03-13,2025-05-01,P,Z021,""
33174,6618D,400,2024-04-29,2025-01-10,P,Z003,""
33175,7560A,400,2024-09-24,2025-08-21,P,Z131,""
33176,5529D,50,2024-03-26,2025-02-26,P,Z102,""
33177,6160A,250,2024-02-02,2025-06-21,P,Z060,""
33178,6708D,300,2023-12-10,2025-05-05,P,Z083,""
33179,36493,250,2024-07-18,2025-12-05,P,Z024,""
33180,15869,300,2024-07-07,2025-08-22,P,Z169,""
33181,2835D,350,2024-02-26,2025-07-24,P,Z140,""
33182,06926,300,2024-03-11,2025-09-19,P,Z144,""
33183,2965B,50,2024-01-01,2025-06-05,P,Z052,""
33184,06927,200,2024-02-22,2025-08-03,P,Z064,""
33185,53742,150,2024-01-22,2025-08-05,P,Z161,""
33186,7954B,400,2024-08-12,2025-09-20,P,Z089,""
33187,47947,500,2024-02-14,2025-04-29,P,Z098,""
33188,1182A,400,2024-01-17,2025-10-16,P,Z177,""
33189,1634E,450,2024-09-12,2025-04-19,P,Z073,""
33190,3010E,400,2024-04-26,2025-02-17,P,Z140,""
33191,1193E,250,2024-07-22,2025-07-17,P,Z097,""
33192,1229A,150,2024-09-22,2025-05-04,P,Z048,""
33193,33751,250,2024-02-02,2025-11-19,P,Z169,""
33194,4059D,300,2024-01-31,2025-01-09,P,Z112,""
33195,2459C,100,2024-05-06,2025-10-04,P,Z081,""
33196,10456,300,2024-04-07,2025-03-03,P,Z089,""
33197,66169,100,2024-04-01,2025-05-02,P,Z095,""
33198,2201C,150,2024-11-16,2025-11-09,P,Z129,""
33199,8490B,350,2024-08-17,2025-11-10,P,Z169,""
33200,0597D,350,2024-03-18,2025-06-03,P,Z150,""
33201,1753E,400,2024-02-19,2025-10-06,P,Z061,""
33202,41988,250,2024-05-12,2025-02-06,P,Z085,""
33203,8148D,150,2024-07-30,2025-04-13,P,Z103,""
33204,1785E,350,2024-10-17,2025-03-16,P,Z130,""
33205,9486C,450,2024-06-24,2025-10-24,P,Z008,""
33206,2555E,400,2024-04-01,2025-07-06,P,Z045,""
33207,5401C,50,2024-06-23,2025-05-09,P,Z068,""
33208,7339C,300,2024-05-29,2025-11-01,P,Z049,""
33209,0410E,400,2024-01-24,2025-07-31,P,Z012,""
33210,3988A,500,2024-06-15,2025-06-08,P,Z059,""
34686,0399C,200,2024-07-02,2025-05-17,P,Z031,""
34687,15777,200,2024-08-18,2025-07-02,P,Z105,""
34688,85221,300,2024-05-06,2025-03-17,P,Z111,""
34689,7922A,150,2023-12-26,2025-02-13,P,Z168,""
34690,05050,200,2024-11-25,2025-08-26,P,Z057,""
34691,2058C,500,2024-11-10,2025-08-13,P,Z051,""
34692,03815,150,2024-06-03,2025-09-22,P,Z082,""
34693,44921,200,2024-11-16,2025-08-21,P,Z169,""
34694,12508,500,2024-02-19,2025-05-24,P,Z047,""
34695,0883E,100,2023-12-19,2025-03-18,P,Z031,""
34696,24016,250,2024-06-27,2025-10-11,P,Z021,""
34697,36590,200,2024-07-06,2025-08-11,P,Z043,""
34698,9215C,250,2024-09-28,2025-02-08,P,Z016,""
34699,2049C,50,2024-01-12,2025-10-29,P,Z028,""
34700,7663D,150,2024-08-04,2025-05-18,P,Z034,""
34701,2943A,200,2024-05-31,2025-04-01,P,Z117,""
34702,24705,200,2024-11-09,2025-10-13,P,Z171,""
34703,33641,150,2024-08-12,2025-02-24,P,Z168,""
34704,47808,250,2024-01-05,2025-08-29,P,Z167,""
34705,7226C,500,2024-04-16,2025-03-16,P,Z001,""
34706,43827,400,2024-07-21,2025-08-19,P,Z145,""
34707,2098D,400,2024-02-23,2025-09-16,P,Z081,""
34708,3343D,50,2024-01-28,2025-03-08,P,Z122,""
34709,87287,50,2024-02-18,2025-03-18,P,Z039,""
34710,2276A,300,2024-09-04,2025-05-13,P,Z091,""
34711,8909D,100,2023-12-24,2025-07-14,P,Z041,""
34712,40756,400,2024-09-26,2025-02-13,P,Z020,""
34713,89800,100,2024-10-14,2025-06-29,P,Z106,""
34714,8660C,350,2024-02-02,2025-09-07,P,Z002,""
34715,66507,200,2024-05-20,2025-05-26,P,Z155,""
34716,43951,450,2024-04-28,2025-06-16,P,Z162,""
34717,95284,100,2024-08-31,2025-04-29,P,Z070,""
34718,12622,400,2024-03-22,2025-09-11,P,Z128,""
34719,92380,100,2024-04-14,2025-09-07,P,Z173,""
34720,34395,400,2024-06-01,2025-04-21,P,Z178,""
34721,1876E,350,2024-02-03,2025-10-08,P,Z155,""
34722,8574A,500,2024-10-29,2025-01-12,P,Z025,""
34723,7755C,200,2024-03-14,2025-01-09,P,Z130,""
34724,8187D,500,2024-04-12,2025-11-04,P,Z068,""
34725,5237A,300,2024-01-31,2025-09-29,P,Z151,""
34726,10469,400,2024-05-06,2025-05-05,P,Z149,""
34727,31449,400,2024-05-03,2025-09-10,P,Z128,""
34728,26883,250,2024-10-30,2025-09-18,P,Z005,""
34729,21511,100,2024-10-23,2025-12-02,P,Z138,""
34730,11001,150,2024-08-05,2025-02-22,P,Z087,""
34731,75622,250,2024-05-06,2025-10-04,P,Z011,""
34732,0948D,250,2024-02-09,2025-06-02,P,Z034,""
34733,52871,200,2024-10-28,2025-09-16,P,Z147,""
34734,6450C,500,2024-10-07,2025-09-15,P,Z054,""
34735,84813,350,2024-07-14,2025-08-31,P,Z024,""
34736,0691B,250,2023-12-16,2025-05-03,P,Z070,""
34737,54292,300,2024-06-27,2025-10-23,P,Z036,""
34738,8114A,300,2024-09-30,2025-09-02,P,Z095,""
34739,6540B,150,2024-09-11,2025-10-28,P,Z014,""
34740,23719,250,2024-08-23,2025-02-21,P,Z054,""
34741,08705,450,2024-02-28,2025-02-19,P,Z154,""
34742,15308,400,2024-04-17,2025-06-02,P,Z130,""
34743,93109,400,2024-05-11,2025-04-12,P,Z048,""
34744,45149,50,2024-06-09,2025-04-21,P,Z139,""
34745,54490,450,2024-08-05,2025-09-22,P,Z041,""
34746,9714D,450,2024-09-30,2025-06-04,P,Z119,""
34747,67515,300,2024-05-27,2025-06-01,P,Z097,""
34748,6677A,500,2024-11-25,2025-05-21,P,Z111,""
34749,59994,150,2024-02-28,2025-12-04,P,Z107,""
34750,6118B,400,2024-03-30,2025-03-23,P,Z165,""
34751,15710,150,2024-02-03,2025-05-22,P,Z010,""
34752,6199A,250,2024-11-25,2025-09-14,P,Z170,""
34753,1125B,350,2024-12-01,2025-11-20,P,Z172,""
34754,3908C,500,2024-11-25,2025-10-13,P,Z012,""
34755,98561,250,2024-08-13,2025-11-17,P,Z108,""
